Date,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Continent
2022-05-18,45.0,Slovakia,1787919,262.0,20073.0,4.0,1763837.0,546.0,4009.0,30.0,327182.0,3673.0,7133522.0,1305405.0,5464603.0,3.0,272.0,1.0,48.0,0.7,734.0,Europe
2022-05-18,46.0,Jordan,1694216,,14048.0,,1678941.0,,1227.0,124.0,163013.0,1352.0,16670254.0,1603964.0,10393162.0,6.0,740.0,1.0,,,118.0,Asia
2022-05-18,47.0,Georgia,1655221,,16811.0,,1637293.0,,1117.0,,416428.0,4229.0,16920079.0,4256834.0,3974804.0,2.0,236.0,0.0,,,281.0,Asia
2022-05-18,48.0,Ireland,1551835,,7244.0,,1519930.0,14086.0,24661.0,23.0,307827.0,1437.0,12174702.0,2415011.0,5041262.0,3.0,696.0,0.0,,,4892.0,Europe
2022-05-18,49.0,Pakistan,1529558,89.0,30379.0,1.0,1494141.0,,5038.0,86.0,6681.0,133.0,28413265.0,124109.0,228937482.0,150.0,7536.0,8.0,0.4,,22.0,Asia
2022-05-18,50.0,Norway,1430844,313.0,3061.0,,,,,20.0,260117.0,556.0,11002430.0,2000162.0,5500770.0,4.0,1797.0,0.0,57.0,,243390.0,Europe
2022-05-18,51.0,Kazakhstan,1305667,7.0,13661.0,,1291853.0,19.0,153.0,24.0,68010.0,712.0,11575012.0,602926.0,19198054.0,15.0,1405.0,2.0,0.4,,8.0,Asia
2022-05-18,52.0,Singapore,1258691,4578.0,1371.0,2.0,1178334.0,2338.0,78986.0,8.0,212020.0,231.0,23875083.0,4021634.0,5936662.0,5.0,4330.0,0.0,771.0,0.3,13305.0,Asia
2022-05-18,53.0,Hong Kong,1209688,291.0,9366.0,1.0,,,,5.0,158938.0,1231.0,44972952.0,5908871.0,7611090.0,6.0,813.0,0.0,38.0,0.1,155968.0,Asia
2022-05-18,54.0,Morocco,1166224,124.0,16075.0,,1149340.0,99.0,809.0,293.0,30909.0,426.0,11237010.0,297817.0,37731312.0,32.0,2347.0,3.0,3.0,,21.0,Africa
2022-05-18,55.0,Bulgaria,1162986,262.0,37078.0,7.0,1039980.0,3264.0,85928.0,50.0,169770.0,5413.0,9953628.0,1453010.0,6850350.0,6.0,185.0,1.0,38.0,1.0,12544.0,Europe
2022-05-18,56.0,Croatia,1133139,468.0,15950.0,5.0,1113292.0,468.0,3897.0,11.0,279251.0,3931.0,4851253.0,1195542.0,4057786.0,4.0,254.0,1.0,115.0,1.0,960.0,Europe
2022-05-18,57.0,Cuba,1104830,61.0,8529.0,,1095895.0,110.0,406.0,23.0,97655.0,754.0,12920253.0,1142006.0,11313647.0,10.0,1326.0,1.0,5.0,,36.0,North America
2022-05-18,58.0,Lebanon,1098313,81.0,10414.0,2.0,1085397.0,195.0,2502.0,186.0,162278.0,1539.0,4795578.0,708554.0,6768116.0,6.0,650.0,1.0,12.0,0.3,370.0,Asia
2022-05-18,59.0,Finland,1081225,11485.0,4406.0,122.0,,,,21.0,194575.0,793.0,10873312.0,1956734.0,5556867.0,5.0,1261.0,1.0,2067.0,22.0,185504.0,Europe
2022-05-18,60.0,New Zealand,1079557,9184.0,973.0,6.0,1022223.0,9469.0,56361.0,,215821.0,195.0,7145322.0,1428464.0,5002100.0,5.0,5141.0,1.0,1836.0,1.0,11267.0,Oceanic
2022-05-18,61.0,Taiwan,1070530,90347.0,1235.0,59.0,99558.0,12253.0,969737.0,,44796.0,52.0,16757230.0,701208.0,23897643.0,22.0,19350.0,1.0,3781.0,2.0,40579.0,Asia
2022-05-18,62.0,Lithuania,1061246,166.0,9129.0,1.0,1034435.0,374.0,17682.0,11.0,400308.0,3444.0,9963591.0,3758324.0,2651073.0,2.0,290.0,0.0,63.0,0.4,6670.0,Europe
2022-05-18,63.0,Tunisia,1041789,,28628.0,,,,,29.0,86451.0,2376.0,4607327.0,382331.0,12050625.0,12.0,421.0,3.0,,,-1128.16,Africa
2022-05-18,64.0,Slovenia,1021554,410.0,6628.0,1.0,1007420.0,1012.0,7506.0,8.0,491256.0,3187.0,2660311.0,1279319.0,2079474.0,2.0,314.0,1.0,197.0,0.5,3610.0,Europe
2022-05-18,65.0,Belarus,982867,,6978.0,,,,,,104079.0,739.0,13220483.0,1399957.0,9443492.0,10.0,1353.0,1.0,,,5014.0,Europe
2022-05-18,66.0,Nepal,979040,12.0,11952.0,,966938.0,9.0,150.0,,32505.0,397.0,5679687.0,188570.0,30119817.0,31.0,2520.0,5.0,0.4,,5.0,Asia
2022-05-18,67.0,Bolivia,906597,135.0,21943.0,,864803.0,244.0,19851.0,220.0,75728.0,1833.0,2705422.0,225984.0,11971730.0,13.0,546.0,4.0,11.0,,1658.0,South America
2022-05-18,68.0,UAE,903731,349.0,2302.0,,887546.0,391.0,13883.0,,89349.0,228.0,159818065.0,15800758.0,10114582.0,11.0,4394.0,0.0,35.0,,1373.0,Unknown
2022-05-18,69.0,Uruguay,902540,,7213.0,,892434.0,,2893.0,18.0,258140.0,2063.0,6114822.0,1748933.0,3496315.0,4.0,485.0,1.0,,,827.0,South America
2022-05-18,70.0,Costa Rica,877533,,8472.0,,848035.0,,21026.0,38.0,169363.0,1635.0,4487906.0,866159.0,5181388.0,6.0,612.0,1.0,,,4058.0,North America
2022-05-18,71.0,Ecuador,873609,533.0,35613.0,2.0,,,,759.0,48144.0,1963.0,2470170.0,136130.0,18145624.0,21.0,510.0,7.0,29.0,0.1,21720.0,South America
2022-05-18,72.0,Guatemala,854891,817.0,17892.0,28.0,834528.0,671.0,2471.0,5.0,46118.0,965.0,4585934.0,247391.0,18537204.0,22.0,1036.0,4.0,44.0,2.0,133.0,North America
2022-05-18,73.0,Latvia,826735,229.0,5813.0,2.0,817952.0,198.0,2970.0,6.0,447587.0,3147.0,7233627.0,3916218.0,1847095.0,2.0,318.0,0.0,124.0,1.0,1608.0,Europe
2022-05-18,74.0,Panama,821500,3842.0,8211.0,,783811.0,1707.0,29478.0,16.0,184932.0,1848.0,6090843.0,1371138.0,4442181.0,5.0,541.0,1.0,865.0,,6636.0,North America
2022-05-18,75.0,Azerbaijan,792695,10.0,9710.0,1.0,782936.0,2.0,49.0,,76881.0,942.0,6865181.0,665835.0,10310630.0,13.0,1062.0,2.0,1.0,0.1,5.0,Asia
2022-05-18,76.0,Saudi Arabia,761624,545.0,9124.0,1.0,746013.0,616.0,6487.0,81.0,21256.0,255.0,42232307.0,1178655.0,35830934.0,47.0,3927.0,1.0,15.0,0.03,181.0,Asia
2022-05-18,77.0,Sri Lanka,663735,15.0,16512.0,1.0,646930.0,2.0,293.0,,30755.0,765.0,6486117.0,300538.0,21581686.0,33.0,1307.0,3.0,0.7,0.05,14.0,Asia
2022-05-18,78.0,Paraguay,649929,,18881.0,,624673.0,,6375.0,2.0,89069.0,2588.0,2633737.0,360939.0,7296902.0,11.0,386.0,3.0,,,874.0,South America
2022-05-18,79.0,Kuwait,632474,,2555.0,,629392.0,,527.0,3.0,144103.0,582.0,8088043.0,1842778.0,4389050.0,7.0,1718.0,1.0,,,120.0,Asia
2022-05-18,80.0,Myanmar,613186,4.0,19434.0,,592130.0,,1622.0,,11130.0,353.0,8110213.0,147207.0,55094108.0,90.0,2835.0,7.0,0.07,,29.0,Asia
2022-05-18,81.0,Palestine,582246,,5355.0,,576764.0,,127.0,17.0,109366.0,1006.0,3078533.0,578256.0,5323827.0,9.0,994.0,2.0,,,24.0,Asia
2022-05-18,82.0,Dominican Republic,581044,383.0,4377.0,,576006.0,258.0,661.0,1.0,52574.0,396.0,3317138.0,300139.0,11051995.0,19.0,2525.0,3.0,35.0,,60.0,North America
2022-05-18,83.0,Bahrain,579932,522.0,1480.0,,573497.0,762.0,4955.0,4.0,319968.0,817.0,9805270.0,5409891.0,1812471.0,3.0,1225.0,0.0,288.0,,2734.0,Asia
2022-05-18,84.0,Estonia,575046,,2561.0,,516588.0,,55897.0,4.0,432948.0,1928.0,3357306.0,2527694.0,1328209.0,2.0,519.0,0.0,,,42084.0,Europe
2022-05-18,85.0,Venezuela,523174,25.0,5715.0,1.0,516409.0,81.0,1050.0,230.0,18497.0,202.0,3359014.0,118757.0,28284813.0,54.0,4949.0,8.0,0.9,0.04,37.0,South America
2022-05-18,86.0,Moldova,517753,767.0,11503.0,14.0,504142.0,,2108.0,49.0,128910.0,2864.0,3216305.0,800798.0,4016377.0,8.0,349.0,1.0,191.0,3.0,525.0,Europe
2022-05-18,87.0,Egypt,515645,,24613.0,,442182.0,,48850.0,122.0,4867.0,232.0,3693367.0,34858.0,105954794.0,205.0,4305.0,29.0,,,461.0,Africa
2022-05-18,88.0,Libya,501904,,6430.0,,490973.0,,4501.0,101.0,71227.0,912.0,2477219.0,351549.0,7046577.0,14.0,1096.0,3.0,,,639.0,Africa
2022-05-18,89.0,Cyprus,477711,,1032.0,,124370.0,,352309.0,60.0,390335.0,843.0,9477138.0,7743721.0,1223848.0,3.0,1186.0,0.0,,,287870.0,Asia
2022-05-18,90.0,Ethiopia,471145,56.0,7512.0,,455809.0,1.0,7824.0,6.0,3916.0,62.0,4855390.0,40359.0,120304131.0,255.0,16015.0,25.0,0.5,,65.0,Africa
2022-05-18,91.0,Mongolia,469885,,2179.0,,313256.0,,154450.0,192.0,139129.0,645.0,4030048.0,1193267.0,3377322.0,7.0,1550.0,1.0,,,45731.0,Asia
2022-05-18,92.0,Honduras,424771,,10896.0,,132401.0,,281474.0,105.0,41644.0,1068.0,1369816.0,134294.0,10200113.0,24.0,936.0,7.0,,,27595.0,North America
2022-05-18,93.0,Armenia,422917,,8623.0,,412071.0,,2223.0,,142222.0,2900.0,3078174.0,1035156.0,2973633.0,7.0,345.0,1.0,,,748.0,Asia
2022-05-18,94.0,Réunion,411363,,770.0,,403795.0,,6798.0,10.0,453393.0,849.0,1603660.0,1767510.0,907299.0,2.0,1178.0,1.0,,,7493.0,Africa
2022-05-18,95.0,Oman,389473,13.0,4260.0,,384669.0,33.0,544.0,2.0,72796.0,796.0,25000000.0,4672731.0,5350190.0,14.0,1256.0,0.0,2.0,,102.0,Asia
2022-05-18,96.0,Bosnia and Herzegovina,377677,29.0,15783.0,,,,,,116475.0,4867.0,1770766.0,546104.0,3242546.0,9.0,205.0,2.0,9.0,,52328.0,Europe
2022-05-18,97.0,Qatar,366724,121.0,677.0,,365033.0,114.0,1014.0,,130609.0,241.0,3500885.0,1246841.0,2807805.0,8.0,4147.0,1.0,43.0,,361.0,Asia
2022-05-18,98.0,Kenya,324129,32.0,5649.0,,318224.0,19.0,256.0,,5789.0,101.0,3642521.0,65053.0,55992771.0,173.0,9912.0,15.0,0.6,,5.0,Africa
2022-05-18,99.0,Zambia,320945,265.0,3984.0,1.0,316263.0,124.0,698.0,1.0,16587.0,206.0,3461971.0,178918.0,19349442.0,60.0,4857.0,6.0,14.0,0.05,36.0,Africa
2022-05-18,100.0,North Macedonia,311113,75.0,9296.0,3.0,301275.0,73.0,542.0,,149343.0,4462.0,2040024.0,979268.0,2083214.0,7.0,224.0,1.0,36.0,1.0,260.0,Europe
2022-05-18,101.0,Botswana,306614,,2692.0,,303619.0,,303.0,1.0,125626.0,1103.0,2026898.0,830462.0,2440687.0,8.0,907.0,1.0,,,124.0,Africa
2022-05-18,102.0,Albania,275732,,3497.0,,271975.0,,260.0,2.0,96010.0,1218.0,1819846.0,633673.0,2871903.0,10.0,821.0,2.0,,,91.0,Europe
2022-05-18,103.0,Algeria,265841,7.0,6875.0,,178376.0,,80590.0,6.0,5864.0,152.0,230861.0,5092.0,45336349.0,171.0,6594.0,196.0,0.2,,1778.0,Africa
2022-05-18,104.0,Nigeria,255924,35.0,3143.0,,249977.0,16.0,2804.0,11.0,1186.0,15.0,5152011.0,23883.0,215721432.0,843.0,68636.0,42.0,0.2,,13.0,Africa
2022-05-18,105.0,Zimbabwe,250206,199.0,5487.0,1.0,242815.0,161.0,1904.0,12.0,16387.0,359.0,2302045.0,150768.0,15268806.0,61.0,2783.0,7.0,13.0,0.07,125.0,Africa
2022-05-18,106.0,Luxembourg,244182,,1073.0,,235939.0,,7170.0,,378529.0,1663.0,4248188.0,6585501.0,645082.0,3.0,601.0,0.0,,,11115.0,Europe
2022-05-18,107.0,Uzbekistan,238855,13.0,1637.0,,237086.0,29.0,132.0,23.0,6948.0,48.0,1377915.0,40080.0,34379144.0,144.0,21001.0,25.0,0.4,,4.0,Asia
2022-05-18,108.0,Montenegro,236569,80.0,2719.0,,233238.0,75.0,612.0,6.0,376573.0,4328.0,2468757.0,3929796.0,628215.0,3.0,231.0,0.0,127.0,,974.0,Europe
2022-05-18,109.0,Mozambique,225546,7.0,2201.0,,223274.0,46.0,71.0,13.0,6856.0,67.0,1321766.0,40178.0,32897535.0,146.0,14947.0,25.0,0.2,,2.0,Africa
2022-05-18,110.0,China,222582,212.0,5218.0,1.0,212342.0,394.0,5022.0,286.0,155.0,4.0,160000000.0,111163.0,1439323776.0,6466.0,275838.0,9.0,0.1,,3.0,Asia
2022-05-18,111.0,Laos,209647,94.0,754.0,,,,,,28052.0,101.0,1232128.0,164864.0,7473612.0,36.0,9912.0,6.0,13.0,,26926.0,Asia
2022-05-18,112.0,Kyrgyzstan,200993,,2991.0,,196406.0,,1596.0,131.0,29883.0,445.0,1907195.0,283551.0,6726110.0,33.0,2249.0,4.0,,,237.0,Asia
2022-05-18,113.0,Iceland,186969,,153.0,,,,,,541315.0,443.0,1925385.0,5574395.0,345398.0,2.0,2258.0,0.0,,,321748.0,Europe
2022-05-18,114.0,Afghanistan,179614,131.0,7695.0,4.0,162601.0,112.0,9318.0,1124.0,4427.0,190.0,955940.0,23561.0,40572642.0,226.0,5273.0,42.0,3.0,0.1,230.0,Asia
2022-05-18,115.0,Maldives,179560,,298.0,,163687.0,,15575.0,25.0,321560.0,534.0,2213831.0,3964583.0,558402.0,3.0,1874.0,0.0,,,27892.0,Asia
2022-05-18,116.0,Uganda,164069,,3596.0,,100205.0,,60268.0,2.0,3386.0,74.0,2612795.0,53928.0,48449652.0,295.0,13473.0,19.0,,,1244.0,Africa
2022-05-18,117.0,El Salvador,162089,,4130.0,,150662.0,,7297.0,8.0,24755.0,631.0,1950448.0,297887.0,6547604.0,40.0,1585.0,3.0,,,1114.0,North America
2022-05-18,118.0,Ghana,161325,,1445.0,,159826.0,,54.0,1.0,4996.0,45.0,2445003.0,75721.0,32289496.0,200.0,22346.0,13.0,,,2.0,Africa
2022-05-18,119.0,Namibia,160640,,4031.0,,153662.0,,2947.0,,61144.0,1534.0,1022171.0,389069.0,2627220.0,16.0,652.0,3.0,,,1122.0,Africa
2022-05-18,120.0,Trinidad and Tobago,156940,613.0,3886.0,3.0,143789.0,302.0,9265.0,18.0,111464.0,2760.0,733972.0,521291.0,1407990.0,9.0,362.0,2.0,435.0,2.0,6580.0,North America
2022-05-18,121.0,Martinique,153253,,926.0,,104.0,,152223.0,8.0,408981.0,2471.0,828928.0,2212132.0,374719.0,2.0,405.0,0.0,,,406232.0,North America
2022-05-18,122.0,Brunei,145783,262.0,221.0,,143620.0,143.0,1942.0,,327354.0,496.0,717784.0,1611774.0,445338.0,3.0,2015.0,1.0,588.0,,4361.0,Asia
2022-05-18,123.0,Guadeloupe,140130,,854.0,,2250.0,,137026.0,19.0,350104.0,2134.0,938039.0,2343621.0,400252.0,3.0,469.0,0.0,,,342349.0,North America
2022-05-18,124.0,Cambodia,136262,,3056.0,,133198.0,,8.0,,7944.0,178.0,2962730.0,172723.0,17153029.0,126.0,5613.0,6.0,,,0.5,Asia
2022-05-18,125.0,Jamaica,133538,288.0,3018.0,5.0,85664.0,152.0,44856.0,,44730.0,1011.0,1048410.0,351177.0,2985414.0,22.0,989.0,3.0,96.0,2.0,15025.0,North America
2022-05-18,126.0,Rwanda,129945,11.0,1459.0,,45522.0,,82964.0,,9587.0,108.0,5368092.0,396042.0,13554356.0,104.0,9290.0,3.0,0.8,,6121.0,Africa
2022-05-18,127.0,Cameroon,119780,,1927.0,,117791.0,,62.0,13.0,4311.0,69.0,1751774.0,63047.0,27785108.0,232.0,14419.0,16.0,,,2.0,Africa
2022-05-18,128.0,Angola,99194,,1900.0,,97149.0,,145.0,,2852.0,55.0,1499795.0,43118.0,34783309.0,351.0,18307.0,23.0,,,4.0,Africa
2022-05-18,129.0,Malta,93843,85.0,716.0,,90649.0,151.0,2478.0,4.0,211478.0,1614.0,1910344.0,4305010.0,443749.0,5.0,620.0,0.0,192.0,,5584.0,Europe
2022-05-18,130.0,DRC,87633,,1338.0,,50930.0,,35365.0,,926.0,14.0,846704.0,8944.0,94667102.0,1080.0,70753.0,112.0,,,374.0,Unknown
2022-05-18,131.0,Senegal,86058,3.0,1966.0,,84073.0,4.0,19.0,,4898.0,112.0,1085119.0,61755.0,17571397.0,204.0,8938.0,16.0,0.2,,1.0,Africa
2022-05-18,132.0,Malawi,85909,11.0,2637.0,,82788.0,75.0,484.0,67.0,4283.0,131.0,580199.0,28928.0,20056987.0,233.0,7606.0,35.0,0.5,,24.0,Africa
2022-05-18,133.0,French Guiana,82313,529.0,397.0,,11254.0,,70662.0,1.0,262812.0,1268.0,635980.0,2030581.0,313201.0,4.0,789.0,0.0,1689.0,,225612.0,South America
2022-05-18,134.0,Ivory Coast,82034,14.0,799.0,,81204.0,7.0,31.0,,2972.0,29.0,1513880.0,54844.0,27603297.0,336.0,34547.0,18.0,0.5,,1.0,Africa
2022-05-18,135.0,Suriname,80240,,1339.0,,49466.0,,29435.0,,134520.0,2245.0,236652.0,396739.0,596493.0,7.0,445.0,3.0,,,49347.0,South America
2022-05-18,136.0,Barbados,78138,371.0,435.0,,73480.0,197.0,4223.0,,271280.0,1510.0,676596.0,2349006.0,288035.0,4.0,662.0,0.0,1288.0,,14661.0,North America
2022-05-18,137.0,Channel Islands,75767,206.0,176.0,2.0,74979.0,176.0,612.0,,428379.0,995.0,1252808.0,7083254.0,176869.0,2.0,1005.0,0.0,1165.0,11.0,3460.0,Unknown
2022-05-18,138.0,French Polynesia,72847,,649.0,,,,,7.0,256545.0,2286.0,,,283954.0,4.0,438.0,,,,136283.0,Oceanic
2022-05-18,139.0,Eswatini,72024,90.0,1404.0,1.0,69931.0,113.0,689.0,11.0,60898.0,1187.0,1023290.0,865215.0,1182700.0,16.0,842.0,1.0,76.0,0.8,583.0,Africa
2022-05-18,140.0,Fiji,64841,17.0,862.0,,62931.0,56.0,1048.0,,71361.0,949.0,520908.0,573288.0,908632.0,14.0,1054.0,2.0,19.0,,1153.0,Oceanic
2022-05-18,141.0,Madagascar,64276,,1393.0,,59370.0,,3513.0,6.0,2214.0,48.0,435827.0,15015.0,29026048.0,452.0,20837.0,67.0,,,121.0,Africa
2022-05-18,142.0,Guyana,64082,62.0,1229.0,1.0,62400.0,54.0,453.0,,80741.0,1548.0,616015.0,776158.0,793672.0,12.0,646.0,1.0,78.0,1.0,571.0,South America
2022-05-18,143.0,Sudan,62211,,4937.0,,,,,,1359.0,108.0,562941.0,12300.0,45769402.0,736.0,9271.0,81.0,,,370.0,Africa
2022-05-18,144.0,New Caledonia,61514,,312.0,,60620.0,,582.0,9.0,211645.0,1073.0,98964.0,340496.0,290647.0,5.0,932.0,3.0,,,2002.0,Oceanic
2022-05-18,145.0,Bhutan,59574,,21.0,,59509.0,,44.0,,75645.0,27.0,2303734.0,2925198.0,787548.0,13.0,37502.0,0.0,,,56.0,Asia
2022-05-18,146.0,Mauritania,58939,19.0,982.0,,57738.0,12.0,219.0,,12080.0,201.0,821558.0,168392.0,4878856.0,83.0,4968.0,6.0,4.0,,45.0,Africa
2022-05-18,147.0,Belize,58332,117.0,677.0,,56861.0,27.0,794.0,6.0,141869.0,1647.0,554293.0,1348094.0,411168.0,7.0,607.0,1.0,285.0,,1931.0,North America
2022-05-18,148.0,Cabo Verde,56127,,401.0,,55640.0,,86.0,23.0,98934.0,707.0,400982.0,706805.0,567316.0,10.0,1415.0,1.0,,,152.0,Africa
2022-05-18,149.0,Syria,55875,2.0,3150.0,,52570.0,12.0,155.0,,3054.0,172.0,146269.0,7994.0,18297967.0,327.0,5809.0,125.0,0.1,,8.0,Asia
2022-05-18,150.0,Gabon,47608,,304.0,,47297.0,,7.0,,20483.0,131.0,1594523.0,686043.0,2324231.0,49.0,7645.0,1.0,,,3.0,Africa
2022-05-18,151.0,Papua New Guinea,44394,,651.0,,43726.0,,17.0,7.0,4792.0,70.0,249149.0,26892.0,9264924.0,209.0,14232.0,37.0,,,2.0,Oceanic
2022-05-18,152.0,Seychelles,43235,,167.0,,42553.0,,515.0,,434571.0,1679.0,,,99489.0,2.0,596.0,,,,5176.0,Africa
2022-05-18,153.0,Curaçao,43017,,275.0,,42203.0,,539.0,3.0,260154.0,1663.0,496693.0,3003852.0,165352.0,4.0,601.0,0.0,,,3260.0,North America
2022-05-18,154.0,Andorra,42572,,153.0,,41757.0,,662.0,14.0,549337.0,1974.0,249838.0,3223841.0,77497.0,2.0,507.0,0.0,,,8542.0,Europe
2022-05-18,155.0,Burundi,41606,76.0,38.0,,,,,,3314.0,3.0,345742.0,27539.0,12554858.0,302.0,330391.0,36.0,6.0,,3249.0,Africa
2022-05-18,156.0,Mauritius,37930,18.0,996.0,,36274.0,19.0,660.0,,29732.0,781.0,358675.0,281153.0,1275727.0,34.0,1281.0,4.0,14.0,,517.0,Africa
2022-05-18,157.0,Mayotte,37523,,187.0,,2964.0,,34372.0,,131586.0,656.0,176919.0,620420.0,285160.0,8.0,1525.0,2.0,,,120536.0,Africa
2022-05-18,158.0,Togo,37034,5.0,273.0,,36740.0,4.0,21.0,,4285.0,32.0,737135.0,85291.0,8642624.0,233.0,31658.0,12.0,0.6,,2.0,Africa
2022-05-18,159.0,Guinea,36597,,442.0,,36113.0,,42.0,8.0,2652.0,32.0,660107.0,47831.0,13800815.0,377.0,31224.0,21.0,,,3.0,Africa
2022-05-18,160.0,Aruba,35693,,213.0,,35199.0,,281.0,,331670.0,1979.0,177885.0,1652961.0,107616.0,3.0,505.0,1.0,,,2611.0,North America
2022-05-18,161.0,Tanzania,35354,,840.0,,,,,7.0,562.0,13.0,,,62924793.0,1780.0,74910.0,,,,546.0,Africa
2022-05-18,162.0,Faeroe Islands,34658,,28.0,,,,,5.0,704273.0,569.0,778000.0,15809473.0,49211.0,1.0,1758.0,0.0,,,547378.0,Unknown
2022-05-18,163.0,Bahamas,34060,49.0,810.0,9.0,32553.0,14.0,697.0,,85088.0,2024.0,233473.0,583255.0,400293.0,12.0,494.0,2.0,122.0,22.0,1741.0,North America
2022-05-18,164.0,Lesotho,32910,,697.0,,24155.0,,8058.0,,15137.0,321.0,431221.0,198344.0,2174109.0,66.0,3119.0,5.0,,,3706.0,Africa
2022-05-18,165.0,Mali,31043,2.0,734.0,,30144.0,16.0,165.0,,1454.0,34.0,677891.0,31759.0,21344614.0,688.0,29080.0,31.0,0.09,,8.0,Africa
2022-05-18,166.0,Haiti,30734,9.0,835.0,,29643.0,24.0,256.0,,2635.0,72.0,132422.0,11354.0,11663300.0,379.0,13968.0,88.0,0.8,,22.0,North America
2022-05-18,167.0,Isle of Man,28416,,105.0,,26794.0,,1517.0,,330892.0,1223.0,150753.0,1755453.0,85877.0,3.0,818.0,1.0,,,17665.0,Europe
2022-05-18,168.0,Benin,26952,,163.0,,25506.0,,1283.0,5.0,2119.0,13.0,604310.0,47514.0,12718693.0,472.0,78029.0,21.0,,,101.0,Africa
2022-05-18,169.0,Somalia,26521,,1350.0,,13182.0,,11989.0,,1586.0,81.0,400466.0,23945.0,16724724.0,631.0,12389.0,42.0,,,717.0,Africa
2022-05-18,170.0,Saint Lucia,24780,125.0,368.0,,23578.0,75.0,834.0,1.0,133801.0,1987.0,143281.0,773651.0,185201.0,7.0,503.0,1.0,675.0,,4503.0,North America
2022-05-18,171.0,Cayman Islands,24477,899.0,28.0,,8553.0,,15896.0,1.0,364404.0,417.0,222773.0,3316555.0,67170.0,3.0,2399.0,0.0,13384.0,,236653.0,North America
2022-05-18,172.0,Congo,24079,,385.0,,20178.0,,3516.0,,4171.0,67.0,347815.0,60251.0,5772810.0,240.0,14994.0,17.0,,,609.0,Africa
2022-05-18,173.0,Timor-Leste,22890,,131.0,,22748.0,,11.0,,16763.0,96.0,265125.0,194153.0,1365547.0,60.0,10424.0,5.0,,,8.0,Unknown
2022-05-18,174.0,Burkina Faso,20853,,382.0,,20439.0,,32.0,,949.0,17.0,248995.0,11329.0,21978155.0,1054.0,57534.0,88.0,,,1.0,Africa
2022-05-18,175.0,Nicaragua,18491,,225.0,,4225.0,,14041.0,,2730.0,33.0,,,6772414.0,366.0,30100.0,,,,2073.0,North America
2022-05-18,176.0,Gibraltar,18273,144.0,102.0,,16579.0,,1592.0,,542676.0,3029.0,534283.0,15867278.0,33672.0,2.0,330.0,0.0,4277.0,,47280.0,Europe
2022-05-18,177.0,Solomon Islands,18174,,146.0,,16357.0,,1671.0,2.0,25295.0,203.0,5117.0,7122.0,718474.0,40.0,4921.0,140.0,,,2326.0,Oceanic
2022-05-18,178.0,South Sudan,17551,,138.0,,13514.0,,3899.0,1.0,1534.0,12.0,392400.0,34301.0,11439928.0,652.0,82898.0,29.0,,,341.0,Africa
2022-05-18,179.0,Tajikistan,17388,,124.0,,17264.0,,0.0,,1749.0,12.0,,,9939427.0,572.0,80157.0,,,,,Asia
2022-05-18,180.0,Liechtenstein,17377,1.0,84.0,,17247.0,15.0,46.0,,453317.0,2191.0,102174.0,2665432.0,38333.0,2.0,456.0,0.0,26.0,,1200.0,Europe
2022-05-18,181.0,Grenada,17061,143.0,223.0,1.0,15597.0,270.0,1241.0,4.0,150316.0,1965.0,161021.0,1418675.0,113501.0,7.0,509.0,1.0,1260.0,9.0,10934.0,North America
2022-05-18,182.0,San Marino,16852,,115.0,,16454.0,,283.0,4.0,494701.0,3376.0,152231.0,4468839.0,34065.0,2.0,296.0,0.0,,,8308.0,Europe
2022-05-18,183.0,Equatorial Guinea,15910,,183.0,,15704.0,,23.0,5.0,10682.0,123.0,320949.0,215487.0,1489411.0,94.0,8139.0,5.0,,,15.0,Africa
2022-05-18,184.0,Djibouti,15631,,189.0,,15427.0,,15.0,,15401.0,186.0,305941.0,301434.0,1014953.0,65.0,5370.0,3.0,,,15.0,Africa
2022-05-18,185.0,CAR,14649,,113.0,,6859.0,,7677.0,2.0,2937.0,23.0,81294.0,16300.0,4987285.0,340.0,44135.0,61.0,,,1539.0,Unknown
2022-05-18,186.0,Bermuda,14442,,137.0,,13945.0,,360.0,,233516.0,2215.0,903163.0,14603418.0,61846.0,4.0,451.0,0.0,,,5821.0,North America
2022-05-18,187.0,Dominica,13116,,63.0,,12465.0,,588.0,,181358.0,871.0,196777.0,2720883.0,72321.0,6.0,1148.0,0.0,,,8130.0,North America
2022-05-18,188.0,Samoa,12051,,24.0,,1605.0,,10422.0,4.0,59989.0,119.0,93905.0,467452.0,200887.0,17.0,8370.0,2.0,,,51880.0,Oceanic
2022-05-18,189.0,Monaco,12035,,54.0,,11922.0,,59.0,4.0,302661.0,1358.0,54960.0,1382155.0,39764.0,3.0,736.0,1.0,,,1484.0,Europe
2022-05-18,190.0,Gambia,11999,,365.0,,11591.0,,43.0,,4717.0,143.0,155686.0,61198.0,2543985.0,212.0,6970.0,16.0,,,17.0,Africa
2022-05-18,191.0,Greenland,11971,,21.0,,2761.0,,9189.0,4.0,210183.0,369.0,164926.0,2895725.0,56955.0,5.0,2712.0,0.0,,,161338.0,North America
